period,usa_Total,same_day,overnight,overseas_total,asia,europe,other,usa_total_%,same_day_%,same_day_%_filled,overnight_%,overnight_%_filled,overseas_total_%,asia_%,europe_%,other_%,bc_drinking_places,bc_food_services,ca_drinking_places,ca_food_services,bc_drinking_places_%,bc_food_services_%,ca_drinking_places_%,ca_food_services_%,air_vancouver_domestic,air_vancouver_trans_border,air_vancouver_other_int,victoria_total,bc_ferries_vehicles,bc_ferries_vehicles_filled,bc_ferries_passengers,bc_ferries_passengers_filled,air_vancouver_domestic_%,air_vancouver_domestic_%_filled,air_vancouver_trans_border_%,air_vancouver_trans_border_%_filled,air_vancouver_other_int_%,air_vancouver_other_int_%_filled,victoria_total_%,victoria_total_%_filled,bc_ferries_vehicles_%,bc_ferries_vehicles_%_filled,bc_ferries_passengers_%,bc_ferries_passengers_%_filled,employement_air_transport,employement_accomodation,employement_food_and_beverage,employement_art_entertainment_recreation,hotel_occupancy_rate,hotel_occupancy_rate_filled,hotel_room_rate,hotel_room_rate_filled,hotel_room_revenue,hotel_room_revenue_filled,cpi_traveller_accomodation,cpi_restaurant_meals,employement_air_transport_%,employement_accomodation_%,employement_food_and_beverage_%,employement_art_entertainment_recreation_%,hotel_occupancy_rate_%,hotel_occupancy_rate_%_filled,hotel_room_rate_%,hotel_room_rate_%_filled,hotel_room_revenue_%,hotel_room_revenue_%_filled,cpi_traveller_accomodation_%,cpi_restaurant_meals_%,month_num
2004-04-01,514532,208798,305734,114155,58302,36798,19055,-1.1517173941025138,-2.1546795628784032,-2.1546795628784032,-0.4548547688120075,-0.4548547688120075,1.1985496839623133,1.1029029237332288,3.574645350146355,-2.820277437780494,82239.0664061687,505777.202304958,258693.0,3194481.0,1.1312600589260535,-0.17870902860528393,1.550582351624974,2.3389613422645894,654.613632461673,329.742566190594,302.705083869732,105.260229582777,720.77911740955,720.77911740955,1856.55845693476,1856.55845693476,1.1231154798606147,1.1231154798606147,2.2425473165959,2.2425473165959,-0.19107346038397255,-0.19107346038397255,4.035945290048915,4.035945290048915,1.3706638835084384,1.3706638835084384,1.3366429066755225,1.3366429066755225,15517.0,30760.1187407214,124912.486605549,33287.638307906,61.4975519947643,61.4975519947643,117.091578138551,117.091578138551,,186355.31342976616,83.2654296012239,103.3,1.167036119441911,0.2406948576588297,0.10718295511427112,1.5662342411909114,-0.4297767960156462,-0.4297767960156462,1.5087570272508177,1.5087570272508177,,-12.889289932577858,0.9102222217974631,0.19398642095054264,4
2004-05-01,498581,206018,292563,119294,62473,37825,18996,-3.1000987304968364,-1.3314303776856051,-1.3314303776856051,-4.307993222866935,-4.307993222866935,4.501773903902584,7.154128503310342,2.7909125495950926,-0.30963001836787907,80427.5911030698,506175.476568205,259554.0,3167627.0,-2.2026943911938823,0.07874500104629867,0.33282694158713877,-0.8406373367066511,662.839500402576,327.550659793125,321.332049567692,102.758939907433,701.987621196476,701.987621196476,1820.33849102057,1820.33849102057,1.2565989360731278,1.2565989360731278,-0.6647326193858882,-0.6647326193858882,6.1535027624366245,6.1535027624366245,-2.376291297537947,-2.376291297537947,-2.607108857511009,-2.607108857511009,-1.9509197665658395,-1.9509197665658395,15341.0,31775.5035199855,124978.48093867,32408.5033933692,61.9833279825075,61.9833279825075,115.260389477156,115.260389477156,,186675.14556742823,83.0969940277134,103.5,-1.134239865953468,3.300978087317641,0.052832454876505786,-2.6410251950136243,0.7899110972491297,0.7899110972491297,-1.5638944239253605,-1.5638944239253605,,2.8858280419289506,-0.2022875211443509,0.1936108422071703,5
2004-06-01,500388,209679,290709,119486,61827,39066,18593,0.36242857228816483,1.7770291916240355,1.7770291916240355,-0.6337096625342209,-0.6337096625342209,0.16094690428689606,-1.034046708177938,3.2808988764045033,-2.121499263002735,79972.5718390348,510490.328985951,258927.0,3143607.0,-0.5657502080994581,0.852442012204957,-0.24156822857671623,-0.7582963524430109,667.966230917236,333.337407397993,324.087770929126,103.63623141171,703.280849601527,703.280849601527,1805.74051384031,1805.74051384031,0.7734497584326538,0.7734497584326538,1.7666725533457273,1.7666725533457273,0.8575930614893368,0.8575930614893368,0.8537374023781075,0.8537374023781075,0.18422381905351948,0.18422381905351948,-0.8019375106481208,-0.8019375106481208,15751.0,31688.3480958233,124545.730069723,31843.8969496911,62.1033288489816,62.1033288489816,114.491373157506,114.491373157506,,220188.6396798035,83.0631488321205,103.5,2.6725767551007085,-0.2742849506928602,-0.3462603047314827,-1.742155251123434,0.19360184485086585,0.19360184485086585,-0.6671991333175309,-0.6671991333175309,,34.55748878451705,-0.040729747193501975,0.0,6
2004-07-01,498152,204809,293343,119278,57380,41643,20254,-0.446853241884293,-2.322597875800625,-2.322597875800625,0.906060699875133,0.906060699875133,-0.17407897159499308,-7.1926504601549475,6.596528951005998,8.933469585327813,81704.9917274039,509810.959277562,261171.0,3167286.0,2.1662675696562994,-0.13308179799185194,0.8666535355524863,0.7532430103381227,676.034318631235,334.258694691587,315.815393896539,105.804581806092,708.336845297218,708.336845297218,1830.61780678909,1830.61780678909,1.2078586222719956,1.2078586222719956,0.2763828100738719,0.2763828100738719,-2.55251131780474,-2.55251131780474,2.092270593831147,2.092270593831147,0.7189155937568303,0.7189155937568303,1.3776781745829414,1.3776781745829414,15494.0,32345.7226260769,125508.529224934,33064.8386125361,62.829013201024,62.829013201024,115.152573246663,115.152573246663,,208855.16206746668,82.7693828189196,103.6,-1.6316424354009262,2.0744992079288593,0.7730487064245395,3.8341465078030934,1.1685111981792007,1.1685111981792007,0.5775108385217553,0.5775108385217553,,0.3259457629479952,-0.3536658763017009,0.09661835748790981,7
2004-08-01,497001,200251,296750,115106,58110,37736,19258,-0.23105397549342266,-2.2254881377283264,-2.2254881377283264,1.1614389980330264,1.1614389980330264,-3.4977112292291945,1.2722202858138631,-9.382129049300003,-4.917547151180013,78720.8807417214,519226.497570074,256774.0,3233141.0,-3.652299477170906,1.8468685541508378,-1.683571300029485,2.0792249263249296,663.127160248019,339.067920949011,312.807767745837,101.991347460191,699.885544518673,699.885544518673,1788.92470697054,1788.92470697054,-1.9092460290106472,-1.9092460290106472,1.4387737204147877,1.4387737204147877,-0.9523367792791282,-0.9523367792791282,-3.60403517580129,-3.60403517580129,-1.193118900231549,-1.193118900231549,-2.2775425686304196,-2.2775425686304196,15719.0,32134.4731261861,125492.303596226,33777.3275177995,60.4800860484677,60.4800860484677,114.77340062405,114.77340062405,,213237.92249775917,82.3203985693453,103.5,1.452175035497616,-0.6530987182845949,-0.012927909209192734,2.154823477630008,-3.738602650085898,-3.738602650085898,-0.32927846241073144,-0.32927846241073144,,3.0914446801245665,-0.5424520931327614,-0.09652509652509078,8
2004-09-01,499374,196127,303247,119492,59214,39936,20342,0.47746382804059184,-2.0594154336307957,-2.0594154336307957,2.1893850042123075,2.1893850042123075,3.810400847914086,1.8998451213216416,5.829976680093285,5.628829577318517,83886.4612483967,522468.318422346,261412.0,3206614.0,6.561893690726439,0.624355819173994,1.8062576429077604,-0.8204714857780737,682.155675120698,341.931508574821,321.481577042211,106.874391786175,710.774671122625,710.774671122625,1827.2419090809,1827.2419090809,2.8695122162636366,2.8695122162636366,0.8445469031087116,0.8445469031087116,2.7728880771981546,2.7728880771981546,4.787704494138523,4.787704494138523,1.5558439075121555,1.5558439075121555,2.141912510965782,2.141912510965782,15692.0,32160.516158665,127146.529797858,34587.3229237439,63.5777206368231,63.5777206368231,115.467152080367,115.467152080367,,233541.93119840111,82.2738597600586,103.6,-0.17176665182263573,0.08104390688663532,1.3181893663809952,2.3980446810587974,5.121743024427938,5.121743024427938,0.6044531681948184,0.6044531681948184,,7.678693185131262,-0.05653375116678738,0.09661835748790981,9
2004-10-01,495551,207508,288043,122351,62157,40473,19721,-0.7655584792159775,5.80287262844994,5.80287262844994,-5.013734678331527,-5.013734678331527,2.3926287952331426,4.9701084203060075,1.3446514423076872,-3.0527971684200184,85342.0818705756,522293.448909044,259409.0,3169551.0,1.7352271159331023,-0.033469878868463976,-0.7662234327421857,-1.1558297942939166,682.222652918469,329.238650253117,320.714403395149,104.542226200804,723.300836500417,723.300836500417,1875.02899481479,1875.02899481479,0.009818550253815062,0.009818550253815062,-3.7121054958076716,-3.7121054958076716,-0.2386368930127558,-0.2386368930127558,-2.1821556561809508,-2.1821556561809508,1.7623257956009608,1.7623257956009608,2.6152577552211786,2.6152577552211786,15620.0,32359.0280871111,126617.56798733,33901.8651212581,61.9593683999194,61.9593683999194,114.083640170887,114.083640170887,,202018.25290407345,81.3677745930029,103.9,-0.4588325261279613,0.6172535523582212,-0.41602536173733773,-1.9818180319912448,-2.5454706785546177,-2.5454706785546177,-1.19818657042573,-1.19818657042573,,-10.152996300061753,-1.1013038280909382,0.28957528957529455,10
2004-11-01,507363,210933,296430,113448,58637,35675,19136,2.3836093560501315,1.6505387744087052,1.6505387744087052,2.9117180420978883,2.9117180420978883,-7.276605830765581,-5.6630789774281265,-11.854816791441202,-2.966381015161501,81024.8759014727,559164.935865874,260613.0,3205005.0,-5.058707116672057,7.059534641655274,0.46413193065777403,1.1185811491911668,672.637749544321,331.32655702871,317.327942197452,104.328504941574,730.939600655627,730.939600655627,1858.60662916956,1858.60662916956,-1.4049523763458915,-1.4049523763458915,0.6341621112794238,0.6341621112794238,-1.055911790006081,-1.055911790006081,-0.20443534349410264,-0.20443534349410264,1.0560977908126157,1.0560977908126157,-0.8758459570835653,-0.8758459570835653,15323.0,31479.776456076,126527.81128837,33570.166801031,61.2457826354073,61.2457826354073,113.943144208179,113.943144208179,,199512.8970646464,82.510157607008,104.0,-1.9014084507042228,-2.7171756477609166,-0.07088802951024098,-0.9784072912823571,-1.1516995459124546,-1.1516995459124546,-0.1231517178953423,-0.1231517178953423,,-2.329245482707643,1.4039747550172343,0.09624639076033503,11
2004-12-01,501758,204898,296860,115996,56505,39525,19967,-1.1047317206812513,-2.8610980737959424,-2.8610980737959424,0.1450595418817313,0.1450595418817313,2.2459629081164945,-3.6359295325477103,10.79187105816397,4.3426003344481545,81267.9746966368,531121.68931216,260813.0,3200014.0,0.3000298272097357,-5.015201196457131,0.07674214256387923,-0.15572518607614994,699.960356815497,329.866963399958,320.357166997845,107.98621397927,729.802391887073,729.802391887073,1866.30752068397,1866.30752068397,4.062009200299221,4.062009200299221,-0.44053022547948517,-0.44053022547948517,0.9546038648270416,0.9546038648270416,3.505953660262273,3.505953660262273,-0.15558177003052176,-0.15558177003052176,0.41433681520068877,0.41433681520068877,15418.0,32033.9685309743,128517.517551444,33797.3562396873,63.3255508763716,63.3255508763716,118.602466003724,118.602466003724,,217000.20317038326,82.0724526474241,105.2,0.6199830320433364,1.7604701725616456,1.572544599336556,0.6767599339104979,3.395773801022428,3.395773801022428,4.089163791225747,4.089163791225747,,12.837679599105314,-0.5304861513762527,1.1538461538461497,12
2005-01-01,484457,186274,298183,120905,60643,39755,20506,-3.44807656280518,-9.089400579800678,-9.089400579800678,0.4456646230546424,0.4456646230546424,4.232042484223597,7.323245730466321,0.5819101834282137,2.699454099263776,80953.6547863399,534902.958098897,264852.0,3226732.0,-0.38676971029512064,0.7119401942771386,1.5486191255803972,0.8349338471644208,715.876693688942,342.728114585667,323.969921636455,107.535011301979,670.224608051763,670.224608051763,1724.15667391019,1724.15667391019,2.2738911880463064,2.2738911880463064,3.898890344503836,3.898890344503836,1.127727115477417,1.127727115477417,-0.4178335925154486,-0.4178335925154486,-8.163550092136296,-8.163550092136296,-7.616689382556007,-7.616689382556007,15335.0,32024.8203129123,127083.448266913,32503.2818158869,60.1369094661767,60.1369094661767,113.410016054177,113.410016054177,,207397.72829167245,82.7548090544179,105.2,-0.5383318199507103,-0.028557866794287623,-1.1158551082010804,-3.8289220453308848,-5.035315707588528,-5.035315707588528,-4.378028656996014,-4.378028656996014,,-2.6013529357666685,0.8314073540913292,0.0,1
2005-02-01,496768,197999,298769,123112,60683,41478,20951,2.541195606627622,6.294490911238282,6.294490911238282,0.1965236113393498,0.1965236113393498,1.8254001075224346,0.06595979750341208,4.334046031945671,2.1700965571052278,84742.1881482554,546358.368695359,269837.0,3251277.0,4.679879335793458,2.1415866977396725,1.8821832570643293,0.760676746627853,706.52869609765,330.026869116303,326.489614042658,112.451129877876,737.159288071843,737.159288071843,1879.00376949336,1879.00376949336,-1.3058111367086678,-1.3058111367086678,-3.705924588275722,-3.705924588275722,0.7777550438865966,0.7777550438865966,4.571644635895922,4.571644635895922,9.98690278094212,9.98690278094212,8.981033912190517,8.981033912190517,15652.0,32493.7930513509,127522.790920962,32142.1396431207,62.6445098915463,62.6445098915463,112.703006532472,112.703006532472,,215916.0546071806,82.6801716062445,105.4,2.0671666123247556,1.4644039649756024,0.3457119397061392,-1.111094488279285,4.169819246830397,4.169819246830397,-0.6234101239940393,-0.6234101239940393,,8.797786303330264,-0.09019107049637043,0.19011406844107182,2
2005-03-01,479559,193655,285904,122390,60180,40970,21240,-3.4641925405823226,-2.1939504744973415,-2.1939504744973415,-4.306002296088285,-4.306002296088285,-0.5864578595100367,-0.8288977143516285,-1.2247456482954777,1.379409097417783,84693.2057892322,525653.388730383,274260.0,3207347.0,-0.057801621711139894,-3.7896335356621513,1.6391377016495179,-1.3511614051955556,695.130978594483,342.021831590677,318.022278971371,115.069898097107,741.861678450864,741.861678450864,1864.10226966503,1864.10226966503,-1.6131995156204781,-1.6131995156204781,3.6345411834170838,3.6345411834170838,-2.5934469909908553,-2.5934469909908553,2.3288056083340614,2.3288056083340614,0.6379069564898199,0.6379069564898199,-0.793053216298123,-0.793053216298123,15323.0,32072.4255791803,127854.081381884,32484.6369908569,61.2340162742018,61.2340162742018,112.425252996711,112.425252996711,,228327.73287572217,81.457878313263,105.6,-2.1019677996422237,-1.2967629587124607,0.2597892176994021,1.0655710899741155,-2.2515837697292596,-2.2515837697292596,-0.24644731698526545,-0.24644731698526545,,11.30405204834334,-1.4783390857030954,0.1897533206830948,3
2005-04-01,478319,189863,288456,126091,62953,41482,21654,-0.25857089534343514,-1.9581214014613657,-1.9581214014613657,0.8926073087469844,0.8926073087469844,3.023939864367997,4.607843137254908,1.249694898706366,1.9491525423728895,83562.6363536024,530596.035514496,263860.0,3235192.0,-1.3348998011048718,0.9402862970314008,-3.7920221687449907,0.8681630020075826,670.282520182961,337.427458241166,338.229513495591,108.336139673427,703.815688126447,703.815688126447,1809.88461087303,1809.88461087303,-3.574644085315304,-3.574644085315304,-1.3432982707985208,-1.3432982707985208,6.354031104229363,6.354031104229363,-5.851885275849822,-5.851885275849822,-5.128447988291251,-5.128447988291251,-2.9085131043664614,-2.9085131043664614,15704.0,32506.4519775854,127452.454178105,32649.4538011365,63.9700800645891,63.9700800645891,113.879601023989,113.879601023989,,186355.31342976616,81.1142626478071,105.6,2.4864582653527423,1.3532696407185574,-0.3141293570280146,0.5073684841421899,4.468208941473617,4.468208941473617,1.2936133017379614,1.2936133017379614,,-12.889289932577858,-0.4218323292615844,0.0,4
2005-05-01,492098,199556,292542,124545,60804,41104,22636,2.8807134987320238,5.1052601086046145,5.1052601086046145,1.416507196938177,1.416507196938177,-1.226098611320392,-3.4136578082061275,-0.9112386095173841,4.534958899048669,82332.6632697632,546807.289268173,262149.0,3250179.0,-1.471917519014676,3.055291157228046,-0.6484499355718931,0.46324916728279764,678.665369417189,350.752468163833,339.851286679082,107.60094393459,722.488390334818,722.488390334818,1841.684238216,1841.684238216,1.2506441659764445,1.2506441659764445,3.948999880484938,3.948999880484938,0.47948896201577274,0.47948896201577274,-0.6786246409122509,-0.6786246409122509,2.6530670633497344,2.6530670633497344,1.7569974987317494,1.7569974987317494,15977.0,32214.7635937014,128192.368774979,32907.2540404389,63.5163829036016,63.5163829036016,114.644906564289,114.644906564289,,186675.14556742823,79.6439409407335,106.1,1.738410596026485,-0.8973245806252028,0.5805416628855253,0.7896004658228817,-0.7092333799323169,-0.7092333799323169,0.6720304017738821,0.6720304017738821,,2.8858280419289506,-1.8126549623678878,0.47348484848483974,5
2005-06-01,485276,200473,284803,122060,59948,40130,21982,-1.386309231088112,0.45952013469903186,0.45952013469903186,-2.645432108893764,-2.645432108893764,-1.9952627564334136,-1.4078021182816869,-2.3695990657843558,-2.889203039406252,77368.1830728645,538461.317368832,261621.0,3305434.0,-6.029782105593462,-1.5263095542327187,-0.20141217399265443,1.7000602120683217,695.428932678714,338.443736607714,335.323865334734,108.997419774852,709.683620275771,709.683620275771,1802.82555931661,1802.82555931661,2.4700778936047385,2.4700778936047385,-3.509235906607988,-3.509235906607988,-1.3321771968523355,-1.3321771968523355,1.2978286148780604,1.2978286148780604,-1.772314992233015,-1.772314992233015,-2.109953383595853,-2.109953383595853,16010.0,33304.4597943183,129186.083135269,33147.4778337412,64.384788274903,64.384788274903,115.543425050775,115.543425050775,,220188.6396798035,79.6655313714376,107.2,0.20654691118482393,3.382598780982393,0.7751743491333007,0.7300025490036166,1.3672147745241947,1.3672147745241947,0.7837404324475106,0.7837404324475106,,34.55748878451705,0.027108692072586038,1.036757775683328,6
2005-07-01,484081,196354,287727,123329,59535,41163,22631,-0.24625161763615067,-2.0546407745681505,-2.0546407745681505,1.026674578568354,1.026674578568354,1.0396526298541708,-0.6889304063521728,2.574134064291056,2.952415612774084,74049.8895161921,540163.060453286,254104.0,3282054.0,-4.28896404811171,0.31603813116409807,-2.873240297988311,-0.7073201280073937,694.583373396417,344.108872626217,333.290671685337,107.430642716139,708.227780683396,708.227780683396,1800.44762349258,1800.44762349258,-0.12158816560018382,-0.12158816560018382,1.6738782272308406,1.6738782272308406,-0.6063372934602906,-0.6063372934602906,-1.437444172485347,-1.437444172485347,-0.20513924103381376,-0.20513924103381376,-0.1319004942958113,-0.1319004942958113,15950.0,33406.5920624668,129333.500053616,33428.6573591922,63.3857416832391,63.3857416832391,116.989006947254,116.989006947254,,208855.16206746668,79.5013332723535,107.3,-0.37476577139288203,0.30666243734096543,0.11411207366094356,0.8482682358558868,-1.5516811011294873,-1.5516811011294873,1.2511156700121484,1.2511156700121484,,0.3259457629479952,-0.20610933769903417,0.0932835820895539,7
2005-08-01,478356,193980,284376,117337,56546,40331,20460,-1.1826533162838437,-1.2090408140399522,-1.2090408140399522,-1.1646456536925642,-1.1646456536925642,-4.858549084157016,-5.020576131687237,-2.0212326603988973,-9.593036100923513,71872.5278555901,540856.79847268,257064.0,3303552.0,-2.9403982569425446,0.12843122201133816,1.1648773730441153,0.6550166450643324,690.225667991654,337.032480849959,331.338279271134,107.196490035262,708.47320434478,708.47320434478,1801.18039830667,1801.18039830667,-0.6273840652785023,-0.6273840652785023,-2.0564397896082887,-2.0564397896082887,-0.5857926969063953,-0.5857926969063953,-0.2179570697493638,-0.2179570697493638,0.03465321017868117,0.03465321017868117,0.04069959073114138,0.04069959073114138,15926.0,33181.6827646255,129940.369115909,33905.6097670896,63.5751741498715,63.5751741498715,118.281870156355,118.281870156355,,213237.92249775917,77.4279355767331,107.4,-0.1504702194357388,-0.6732482541791374,0.46922805154225866,1.4267770397492496,0.2988565907756646,0.2988565907756646,1.1051151239226398,1.1051151239226398,,3.0914446801245665,-2.608003677771553,0.09319664492080104,8
2005-09-01,478679,194500,284179,123863,60287,41867,21708,0.0675229327111948,0.2680688730797076,0.2680688730797076,-0.06927448167215466,-0.06927448167215466,5.5617580132439,6.615852580200188,3.8084847883761874,6.099706744868039,60535.1821259196,542877.998825845,230414.0,3278407.0,-15.774240962346653,0.37370341999445333,-10.36706812311331,-0.7611504223332899,700.661405240651,343.570169922857,333.718153664803,109.679825190792,703.745968170713,703.745968170713,1805.32428756607,1805.32428756607,1.511931203509409,1.511931203509409,1.9397801233906886,1.9397801233906886,0.7182612280428824,0.7182612280428824,2.3166198396170623,2.3166198396170623,-0.6672427616283505,-0.6672427616283505,0.23006519853845386,0.23006519853845386,16061.0,33323.1673170878,130002.9303367,34015.7759385373,65.6780836714084,65.6780836714084,119.867549344854,119.867549344854,,233541.93119840111,80.1067026052457,107.4,0.8476704759512677,0.4263935420814047,0.04814610056647073,0.32492018932699374,3.3077526717890215,3.3077526717890215,1.340593606106255,1.340593606106255,,7.678693185131262,3.459690625301337,0.0,9
2005-10-01,466123,193320,272803,123776,61568,41214,20994,-2.6230521915521665,-0.6066838046272505,-0.6066838046272505,-4.003110715429359,-4.003110715429359,-0.07023889297046448,2.124836200175828,-1.5597009577949184,-3.2891100055279177,65970.1592448302,535107.442087945,240718.0,3306613.0,8.978212219805126,-1.4313633550643856,4.471950489119592,0.8603568745430223,697.30214213449,350.444131933764,341.842385903138,108.069258532297,689.715549287202,689.715549287202,1764.48289505808,1764.48289505808,-0.47944172192661005,-0.47944172192661005,2.0007447132125655,2.0007447132125655,2.4344591833308504,2.4344591833308504,-1.468425624943659,-1.468425624943659,-1.9936766273746631,-1.9936766273746631,-2.262274583534918,-2.262274583534918,15890.0,33093.1610555887,129271.529710796,33817.2982129791,64.3125026677508,64.3125026677508,118.272150889416,118.272150889416,,202018.25290407345,79.0496530003562,107.3,-1.0646908660730925,-0.6902292909628405,-0.5626031844126134,-0.5834872793048396,-2.079203483599923,-2.079203483599923,-1.3309677758140404,-1.3309677758140404,,-10.152996300061753,-1.3195520106457082,-0.09310986964619072,10
2005-11-01,460015,180901,279114,123371,61172,41136,21064,-1.310383739914145,-6.424063728533003,-6.424063728533003,2.3133909817707243,2.3133909817707243,-0.3272039813857264,-0.6431912681912677,-0.18925607803174094,0.33342859864722296,66891.240671766,538506.716774653,246397.0,3317260.0,1.3962091913670704,0.6352508710109284,2.3591920836829816,0.3219911129606068,712.012146209506,346.064176202747,319.612994683452,112.548503030344,723.441271396134,723.441271396134,1842.88631934957,1842.88631934957,2.1095595705453496,2.1095595705453496,-1.2498299534502988,-1.2498299534502988,-6.502818882730588,-6.502818882730588,4.144790626751971,4.144790626751971,4.889801620941614,4.889801620941614,4.443422178309597,4.443422178309597,15861.0,32850.9313178896,129850.707996894,34225.4207623116,67.6865071846393,67.6865071846393,122.46126027275,122.46126027275,,199512.8970646464,77.8018793758939,107.5,-0.1825047199496499,-0.731963130666835,0.4480323605620784,1.2068455225552777,5.246265309125286,5.246265309125286,3.5419237342278587,3.5419237342278587,,-2.329245482707643,-1.5784681868959982,0.18639328984155767,11
2005-12-01,467224,187594,279630,123054,61021,41280,20752,1.5671228112126734,3.6998137102614237,3.6998137102614237,0.18487069799437705,0.18487069799437705,-0.2569485535498628,-0.24684496174720572,0.3500583430571691,-1.4812001519179607,67417.4691656445,535463.625709451,252497.0,3343897.0,0.7866926799290352,-0.5650980703506003,2.4756794928509684,0.8029819791032455,691.102074367342,343.879690159096,322.911034632245,113.384737835336,720.162952806271,720.162952806271,1855.02135475282,1855.02135475282,-2.9367577440190695,-2.9367577440190695,-0.6312372657640064,-0.6312372657640064,1.031885437592872,1.031885437592872,0.7429994913095817,0.7429994913095817,-0.4531561468059775,-0.4531561468059775,0.6584798680112192,0.6584798680112192,15995.0,33595.7511732929,130082.736127972,33793.993834709,66.5753037680724,66.5753037680724,117.121954166958,117.121954166958,,217000.20317038326,79.2959022355139,107.6,0.844839543534448,2.267271658741965,0.17868838349619498,-1.2605452847425092,-1.6416911771436005,-1.6416911771436005,-4.359996046014958,-4.359996046014958,,12.837679599105314,1.9202914783095881,0.09302325581395099,12
2006-01-01,457454,181503,275951,111587,57268,36017,18302,-2.091074088659828,-3.2469055513502543,-3.2469055513502543,-1.3156671315667112,-1.3156671315667112,-9.318673102865404,-6.150341685649208,-12.749515503875974,-11.806090979182727,66132.6005247293,576706.343464277,252944.0,3466415.0,-1.905839327427561,7.702244517577128,0.17703180631849502,3.663928643735148,705.219328470029,334.47724893494,319.362989809064,114.054224042742,730.860740933456,730.860740933456,1869.86800495819,1869.86800495819,2.042716210280582,2.042716210280582,-2.7342240595267353,-2.7342240595267353,-1.0987685283724513,-1.0987685283724513,0.5904553118765143,0.5904553118765143,1.4854677105367253,1.4854677105367253,0.8003492880193086,0.8003492880193086,15863.0,33518.4441719231,131342.564702197,35254.5614097294,69.1862942576058,69.1862942576058,113.867057585857,113.867057585857,,207397.72829167245,77.4468182629084,107.6,-0.825257893091591,-0.2301094592915387,0.9684825302149314,4.3219738458976975,3.9218604223411058,3.9218604223411058,-2.779066148829057,-2.779066148829057,,-2.6013529357666685,-2.3318783448779135,0.0,1
2006-02-01,447208,172195,275013,119970,60700,38195,21074,-2.2397880442623697,-5.128289890525228,-5.128289890525228,-0.3399154197665566,-0.3399154197665566,7.512523860306297,5.9928756024306695,6.047144404031424,15.145885695552398,64584.4619429901,589326.759733832,249100.0,3454599.0,-2.3409612951184378,2.188360924512134,-1.519703966095265,-0.34087089976243545,718.990360614189,345.133700704163,315.767284192064,114.739275276735,716.859757049358,716.859757049358,1803.18358704956,1803.18358704956,1.9527303901377913,1.9527303901377913,3.1860019786565053,3.1860019786565053,-1.1258992844317306,-1.1258992844317306,0.600636442659308,0.600636442659308,-1.9156842199809399,-1.9156842199809399,-3.566263379650758,-3.566263379650758,16057.0,33887.6173741462,132015.648223405,35359.0939645793,66.8569004363618,66.8569004363618,112.961254871678,112.961254871678,,215916.0546071806,76.1670451199712,108.5,1.2229716951396297,1.1014031568097993,0.5124641221481596,0.2965078862704251,-3.3668428786933102,-3.3668428786933102,-0.7954914558989223,-0.7954914558989223,,8.797786303330264,-1.6524541248327917,0.8364312267657992,2
2006-03-01,453574,168208,285366,126102,61698,42419,21984,1.4234986851755727,-2.315398240367028,-2.315398240367028,3.764549312214327,3.764549312214327,5.1112778194548625,1.6441515650741367,11.05903914124886,4.318117111132191,59856.5277093886,598241.752790404,225208.0,3479632.0,-7.320544433388532,1.5127419397344966,-9.591328783621034,0.7246282419464567,723.90600282228,346.735735004539,326.901543437514,111.867529069781,708.470589150195,708.470589150195,1801.30316888637,1801.30316888637,0.6836868026842469,0.6836868026842469,0.4641778815303699,0.4641778815303699,3.526096528314726,3.526096528314726,-2.5028449935976638,-2.5028449935976638,-1.1702662643099604,-1.1702662643099604,-0.10428323420282881,-0.10428323420282881,15994.0,34357.8042522064,133556.557342596,35544.0863049767,69.4685894447531,69.4685894447531,116.810977347043,116.810977347043,,228327.73287572217,77.2936188378819,108.4,-0.39235224512673694,1.3874887480844755,1.1672170230784928,0.5231817890546608,3.9063866128183244,3.9063866128183244,3.408002575518676,3.408002575518676,,11.30405204834334,1.4790828712551551,-0.09216589861750224,3
2006-04-01,461299,164383,296916,121869,59524,40913,21433,1.7031399507026368,-2.2739703224579078,-2.2739703224579078,4.047433821828816,4.047433821828816,-3.356806394823242,-3.523615028039806,-3.5502958579881616,-2.5063682678311494,59273.5899142867,602195.642524068,248381.0,3438581.0,-0.9738917665457425,0.6609183854556555,10.28959894852759,-1.1797511920800807,710.728275799019,350.723305487723,333.142465992976,113.043402073955,726.150566709437,726.150566709437,1835.20680050688,1835.20680050688,-1.8203643804423852,-1.8203643804423852,1.150031589080891,1.150031589080891,1.9091138236411842,1.9091138236411842,1.0511298622145393,1.0511298622145393,2.495513269005145,2.495513269005145,1.8821724297232167,1.8821724297232167,15888.0,34235.441341253,133641.8771737,36159.7504662189,67.960496002924,67.960496002924,121.995272414832,121.995272414832,,186355.31342976616,76.0386582785247,109.1,-0.6627485306990089,-0.35614298881030404,0.0638829218135184,1.7321141861958544,-2.1708997604283575,-2.1708997604283575,4.43819167130719,4.43819167130719,,-12.889289932577858,-1.6236276399341554,0.6457564575645725,4
